feature_0,feature_1,label
4.789334925891411,2.7439198935595193,1
4.186242448636419,3.6993962295763643,1
-1.459644907733415,8.479050916637753,0
-6.825729844118063,-8.206371755225103,2
-8.286920634643673,-8.178213496963105,2
-6.5739616225086746,-7.611364162088903,2
2.540522571809076,2.65639269872954,1
-2.9880350790611545,8.1515103641552,0
-8.288587937943309,-6.605107294984136,2
-5.4173725871165415,-7.170563509503736,2
-5.758690678745024,-5.310481006336453,2
-1.7020750264154398,8.040739928493853,0
-5.810834869756977,-8.16610929979244,2
-1.8637134419116748,11.177540851503782,0
-3.6128674515831194,8.683496903870765,0
-2.728869510890262,9.371398699710069,0
-7.167777453573787,-6.729635094502045,2
-2.118501702124606,7.687813999887238,0
-2.8991213296121954,9.172339618118453,0
5.550094619892847,1.7896415117835789,1
4.742737414160436,2.1225115950006126,1
-2.607785755337012,9.033135751143169,0
-6.462531866728024,-7.864743280293902,2
-7.371171604958175,-7.507158207973688,2
-3.8294308300733926,10.845744894052675,0
3.793444534769123,2.8988418934434534,1
-3.5220287433871738,9.328533460793595,0
-5.90821483347891,-8.175368213943067,2
4.318719797522399,0.3875439771711393,1
-7.0535010114658565,-5.54151745498034,2
-1.1810034812036923,9.57051613759898,0
2.7998010917223484,1.9408890728912618,1
-8.371729208296633,-5.5849025206063025,2
-2.536502162562682,8.081018169125125,0
6.0818238420299915,1.4607954432640384,1
-8.326125394691957,-7.345185539476953,2
-1.3460338708977906,9.024519189217909,0
4.6735978911291545,2.24176326498503,1
4.290439509011145,1.2006009351844913,1
-7.041689293188094,-5.68493218176453,2
-8.043677823557095,-7.238100027689282,2
-6.27136002480708,-5.534174585437631,2
3.7153147218500013,0.37557051434529987,1
4.403962306915977,1.5662844394363573,1
4.839489254630884,3.0673492314622077,1
-5.914300523990144,-6.175773383421868,2
-1.281528630579458,7.804645109507116,0
-7.16147204054837,-7.51698606748238,2
-6.346843981828646,-7.685636275786467,2
-7.179320687084159,-7.643574896585058,2
3.6645128089498513,3.2766776158754913,1
5.16212947224588,1.875254437497828,1
-7.695536726299823,-8.03381591690631,2
-1.825868630241681,8.80497230861896,0
-3.9245683651031644,8.593640805432962,0
-6.251946773276796,-5.2154677713096715,2
4.774045252223945,2.401511734601457,1
-8.38267405050875,-5.884415838905585,2
-2.507992147690526,8.19719749713013,0
-5.03948514579908,8.72828190631821,0
-7.6597710725390415,-6.144840283300959,2
-4.212580062407905,8.958738429301702,0
-2.267875688135969,7.863272044578815,0
4.956237157764246,1.0879209978165094,1
4.912997270521745,0.9749574254293267,1
-7.734120653889324,-7.283175461312669,2
-5.416185842374391,8.639464071576516,0
-3.178270361712667,10.054190815594398,0
-6.641984534851311,-8.090852219905111,2
-3.079030551291509,9.34379486377133,0
-0.9957478798106192,9.645097812753098,0
5.448798105620821,1.3887143920902938,1
-1.9482781751115115,8.718805810169162,0
3.597301141557525,0.800935930504092,1
0.017734802820871476,8.483417355278,0
-7.07868974491114,-6.695282559654292,2
-8.45104718948957,-7.812480836457934,2
5.336201698308425,2.2519694963261925,1
-2.773854456290706,11.73445529478794,0
4.279839567471119,1.245092586085411,1
-6.839913369431636,-8.302986501087501,2
-1.4036716900947663,10.201316433758702,0
-1.636876986332072,9.197628133936673,0
-2.3865273070579547,10.638964586667882,0
-3.5902541634610126,10.067438981531225,0
-8.255261279937631,-7.353755050927138,2
5.029483360320089,-0.24725132499439395,1
-5.807085391578511,-5.451349431239176,2
-7.4439170438702895,-7.472812416233053,2
5.371259088803094,2.5635917451921957,1
-1.0326572733268544,10.394377482345773,0
4.059862503574417,0.8167538671968753,1
-2.4371607617690056,8.80207715829717,0
-2.4883111347567883,9.244987033917004,0
-3.2893967521702128,10.344861032237361,0
-2.042767640619224,8.978644645900838,0
-4.103625281847117,8.414911105244549,0
-2.7226404939829583,10.505012265048274,0
-6.418829947535302,-8.402443911557691,2
6.191124102655831,2.8554561765399478,1
-8.038230454810755,-8.695758569154764,2
-5.198134733733255,-7.763978488416676,2
3.309173704897175,-0.20479804825395576,1
-1.6400430305558538,8.55874660217445,0
-3.341553196156979,9.485701684584726,0
-1.5770060587923656,8.777730840979375,0
-7.055761388862049,-8.414234286724799,2
4.849413066490896,0.8815445117816294,1
-2.7268788262799704,10.11306298018551,0
3.9304476788996254,2.6177651163559084,1
-4.82511230174651,-5.337302819506265,2
4.858267823772276,3.2620331091470343,1
4.4637453326771235,-0.9263441959277499,1
-2.5288354219794313,9.566776082615469,0
-4.234115455565783,8.45199859895735,0
-7.245968868289028,-6.703347490025683,2
-7.07982844545164,-5.480881643204787,2
-7.350382290276052,-5.758921450706042,2
-4.379989544078606,8.662772644157013,0
-2.7777282709585824,8.123093902783035,0
-7.6393002089038236,-6.216463246243105,2
-2.8386454093998417,9.746156832486617,0
-6.630733222018014,-7.271265965528789,2
5.008895274053269,2.0974553787915826,1
-3.0541167098616997,9.413422242550393,0
3.460955344929776,1.7535002315897719,1
-7.4489786147324075,-6.288441543582816,2
-3.5477414438967223,7.383010312737376,0
-1.590881017050437,7.443785524575144,0
-6.3350026166519315,-6.430676077328684,2
3.7605960538161134,2.3217648038017122,1
4.40390884901713,2.7173553942557667,1
-7.737360367756289,-7.264901616880017,2
-2.589797372349511,8.181230071197563,0
-1.8190536313416377,8.613065656312486,0
-6.328610130924971,-7.613591659954226,2
3.8780541645692526,2.183536797481619,1
-5.569021278337807,-5.709007621606387,2
4.39718008840282,0.0831595127577891,1
-6.274113540027105,-6.815702070844004,2
-10.01814185738531,-7.017099170969889,2
5.382337749820722,1.335582141864768,1
3.1408628757697,1.8813249196057769,1
-1.0380272955591416,8.804962451046455,0
3.102294039778926,1.8282651048593006,1
6.496526272790057,1.4914037128472568,1
3.6543392355071713,1.0034259643060577,1
-0.4848879997658977,7.651112123605511,0
3.3472534890758388,1.4410011208135425,1
-6.493916350619818,-7.689999692365355,2
7.419842460451657,0.9351783289515021,1
-2.381093208141961,8.33323447072344,0
3.9584986011585275,2.940995707965936,1
-7.615690844619785,-7.19104710962704,2
-6.272684582764632,-8.72202867220749,2
-2.3187737331276925,9.463504849483355,0
-5.2742712287894635,-5.656173249038057,2
3.5414696182655487,1.3540467356908004,1
4.464500380329411,2.464675331187516,1
-1.478914169020908,9.253075287224835,0
-8.104014464509225,-7.772882900552097,2
-5.882567834697628,-5.752759503920461,2
4.782927606107053,2.8227816724569452,1
-6.067921619538005,-6.548191145568059,2
-0.37616424839648355,7.062198328675819,0
-8.858645884640982,-4.853292477233554,2
-7.048046903180151,-6.2764638543152085,2
-1.8568747446393306,7.437893971214072,0
-1.7945878324161322,6.9643448496208435,0
-2.2017909252436496,9.830023340737618,0
-2.409546257965109,8.510810474082122,0
-6.628998959047968,-6.07153858638583,2
-2.5441861135497117,10.785086763833831,0
-2.3086284258218073,10.162923477627036,0
3.9831894906006884,1.7128606426692945,1
-3.3696109883367025,8.629730583968497,0
-6.261558697221228,-6.533582574962947,2
-2.581207744633084,10.017819026090345,0
4.446574609780131,3.444754766510626,1
6.198668020724996,0.44270827419735514,1
-4.99752497646574,8.356037715864474,0
-6.787572053839278,-6.403869239888281,2
-3.12260028659369,8.711816441710193,0
-3.155770507295277,7.932738124583927,0
2.7960852527473556,1.0828518359208603,1
-6.7997119274112325,-6.559179531350289,2
-0.7086864415418965,10.25323248113776,0
-7.510868327391971,-6.280658906954242,2
-0.7702979592551713,9.993144178980117,0
-6.9927856856073545,-7.435382681289118,2
-6.05705426995079,-8.191653559312948,2
4.72598970448708,1.2262463988705643,1
5.145468078063976,3.4622827922690216,1
4.70825040219576,0.2267029583616984,1
-5.537447059906416,-8.814197338735523,2
-6.409144195022163,-4.907765114193746,2
-7.145547265346822,-6.323234870907801,2
5.433054524446779,1.8511125518194547,1
5.834641698105039,2.8678168715146044,1
6.01834619168191,1.3016574769601863,1
-3.106707817744392,10.43665598989683,0
4.947224452936071,1.7254172657010227,1
-2.647653607036524,7.789987891908956,0
5.519944799185444,0.5393638600123176,1
-6.748507866476123,-5.995267010474788,2
5.72287877474497,0.8967884965386737,1
-3.8284448176515173,8.811305490802665,0
-6.931581962052048,-6.59876124578637,2
-2.027130895717364,9.383019275515842,0
-3.3730805836425164,10.293751059856072,0
4.418097432511966,2.9425389863487865,1
-2.5836310521527963,9.634958225749,0
-7.788129702663461,-6.276002137836903,2
3.7947248778019427,2.5265586670151587,1
4.296672909385063,-0.11262275496427199,1
-5.712409457846897,-5.291662417035835,2
-4.028567589006764,8.530052055332071,0
-4.946267443436913,-6.623358794614159,2
-6.727101308253654,-8.431647014244074,2
-4.721059534382257,10.547719829494646,0
-6.749628965349674,-7.943145866129665,2
-2.171594960977548,8.602409162075855,0
-3.002320445452522,10.457918131667135,0
4.7504141537020415,1.346854407757725,1
3.7435461776360395,2.192472021141168,1
-6.042636036517596,-6.511612006436907,2
-1.6260878459055912,8.93644893118552,0
-3.2422306185767393,10.832348050756146,0
-6.9627989630858895,-5.502774563747605,2
3.169389284996851,0.7103999082421679,1
4.926652948610688,1.8259644052551347,1
-0.4484496981707631,10.769626970641525,0
-2.735681721902582,8.054846891474842,0
4.15923089473986,4.512551306723593,1
-3.2951870835606996,7.683053174640543,0
3.440181307862793,-0.34297417902814464,1
-1.8964237179901806,7.960870565024665,0
-1.9526444985189921,7.67880455909843,0
4.191917497778126,0.7583635480520887,1
2.836128352135605,2.304640580271627,1
-5.612965937952858,-7.85117162238368,2
3.8399383295261673,0.06516754681742443,1
-1.91040323349084,9.682626616916401,0
4.135580820415478,1.3653457913251077,1
-6.126209717730177,-6.780283278176179,2
-2.778086313607581,7.907760219456652,0
4.961557377604602,2.1412294899075524,1
3.8795151950119706,1.579558101907722,1
4.2917214394107885,1.8982431278222842,1
-6.952484879992325,-4.990830797771951,2
-2.3080985763377826,10.064940524205934,0
-6.816395044638169,-7.1559495531724036,2
4.125096161313359,2.2166998881270765,1
5.50706624905584,1.4758153125266387,1
-1.4800419857271065,9.486883610611365,0
5.434479219173313,2.946791933368579,1
-1.2275538280489815,9.571977188923446,0
-7.96537490193282,-6.850313428154522,2
-6.243073984278006,-4.55750036801318,2
3.4965398451442407,2.0606434376214713,1
-3.877512661885561,11.00156212742913,0
5.572313707182769,1.5580693949773625,1
-6.345931943145077,-5.387156970522119,2
-6.9932153047723205,-7.26269343599838,2
-6.721992632710326,-6.685154500863759,2
-5.965550026927237,-7.867155772212262,2
-7.304225357173412,-6.482472091499668,2
-6.5166229063451935,-8.601187114236415,2
-5.711885265623491,-7.655154556292186,2
-2.476400627641164,8.255790793498251,0
-3.109836312971555,8.722592378405045,0
5.91939750598826,-0.24364915541333243,1
5.3303515223496145,2.2387866771132656,1
-7.747602613679602,-7.093702835480989,2
4.525319408755582,2.0572640721909283,1
-3.7203695523335316,9.745050247264846,0
-3.684792228677602,8.119216285921716,0
4.039493143356996,2.1128233735060826,1
-6.242719112148285,-7.35523487172055,2
-1.2912384707471918,8.501089763684925,0
6.335601714038967,3.8704583787138436,1
-2.1009448673382782,7.311702523960481,0
-6.11422503513792,-5.806696890865501,2
5.2804217713028745,2.096247885596913,1
3.1582980646767336,0.6336999089829758,1
2.387085441496762,2.309137857381309,1
-7.328322873770754,-6.645850328819181,2
-2.216125149754069,8.299934710171954,0
4.766193035711302,1.504038829730323,1
4.8003684602015815,4.185700723337974,1
6.588221481017914,2.9982788365225055,1
-3.620655579989782,9.260790906630326,0
-6.997282122753434,-6.865081842988849,2
5.362705731213613,2.08496884214412,1
-1.5709138170767525,8.498241399980948,0
3.3953363361433784,2.2060377713676305,1
-1.7092557211107002,7.397975519761734,0
-6.548760162744919,-6.130342964786761,2
5.005273078153242,1.9340075684979725,1
-6.833666255102337,-7.122692629565741,2
5.595148073435307,1.934426788951189,1
-1.5339999932703203,9.515380298138167,0
-1.5928699483502688,9.360774604096314,0
-6.9439648385304364,-7.335281377229711,2
-1.9141681572171856,8.45686307509,0
-1.7188257270010388,9.354337422767212,0
-8.796976077161569,-8.351235998649464,2
5.0134125196398704,3.428604167856057,1
-7.242802749884087,-7.096528304914318,2
-6.741548782733723,-8.766238297226973,2
-5.794404927489639,-6.841554424491629,2
-7.7893169795596044,-6.120609555759825,2
-8.29906038769628,-7.737552022823163,2
-8.252036928712577,-7.185742035682742,2
3.899388729895943,2.837994122431743,1
4.665089703768183,0.43005145599786165,1
-6.221484155148707,-7.2753931412921276,2
-6.016872599198583,-7.710180088405184,2
-1.8876257331966992,8.644675792154688,0
-7.398265188635846,-5.161745597512071,2
-2.804147301344778,10.262028200872056,0
4.4755436303427105,2.185263037014907,1
-5.868787456130956,-3.3510544057054625,2
-2.9188842156822474,9.726608287778484,0
-1.3202842515781072,9.722589975399385,0
-6.85950606157041,-5.988409012206372,2
-2.646646137680442,9.96716067540126,0
4.300567649089943,1.9318324791315618,1
-6.147729121916889,-5.625590890894757,2
-3.1209667139580355,8.97724933114991,0
-4.593310562551339,10.73898277795943,0
4.156261696672665,2.814950458724745,1
-1.8428851221435383,9.476877421052272,0
-8.303585303348877,-6.701580423555469,2
-4.034722793977489,8.322378058317078,0
-1.8272446517577863,8.704019371604865,0
-2.7549406871386943,8.741562558450651,0
-7.978543445879464,-6.192682838149443,2
-2.425370995123389,10.424745273401825,0
-1.2623059075180307,8.95228211883229,0
-6.537873270437731,-8.17843553294485,2
-7.021289823023514,-6.577786692927671,2
-3.348415146275389,8.705073752347108,0
-6.000613036594263,-7.8266003892643745,2
-2.5347719352447444,7.245210223309203,0
4.152245415273138,0.5369158190126142,1
-6.182389144760958,-7.227634535794804,2
-7.469542587401203,-6.549070690458733,2
-5.568464894547653,-6.016039611137,2
-2.503953923334567,9.061266721963063,0
5.211885114528574,1.2684412483298482,1
4.4557330205448995,0.8429909544560485,1
-6.835075025580119,-8.24622367420963,2
-5.8066975766439235,-7.733509067315058,2
5.340579448348685,4.787824128413285,1
-1.585170603845849,8.829383991755332,0
-6.444415662861668,-7.621607843188672,2
4.882760849378377,-0.10892901924825527,1
-2.3398367990166724,7.600571631293342,0
-4.090388325084883,9.909324442274437,0
-2.528458002787145,8.751395298990055,0
4.366149584061341,1.9588993309913434,1
5.860161732645818,0.8964905564697185,1
3.8681068788352264,3.582690349716705,1
-8.44460108459305,-7.480996769129759,2
2.576475683748647,1.6558191916981972,1
-7.016049341428886,-7.65841814628245,2
-7.968969828863377,-5.771664991553054,2
-5.319371661620339,-8.831712506158834,2
-3.227116513800352,8.78376150301807,0
-0.7816544529520388,9.450609797872353,0
5.832614001644516,0.7153015280318442,1
-2.755260111182699,8.17103953288213,0
-7.357467041855061,-6.924716125458948,2
-5.601770536120756,-6.309622262412373,2
4.0347226006221035,2.883588183626302,1
-8.851716217795088,-6.592081224970458,2
-7.535724427156912,-5.610853921377326,2
-6.716292510473732,-5.418392577018828,2
4.673781559910439,0.7827619482662418,1
-8.037042981366703,-8.86094606419858,2
-0.9670876704848745,11.020379016357445,0
-7.081966098021358,-7.063354836485228,2
-5.128701249224127,-6.91162810660405,2
-4.375737574413367,10.021799818035245,0
3.941616987476709,2.0973453686853456,1
-2.4867317302407037,9.561405243373532,0
-6.932382299152036,-6.226630611324206,2
-1.9726877794823467,8.115818146407284,0
-2.998637065570972,10.058447005267393,0
-1.8989814534635276,9.171259089166755,0
4.998223347304105,0.7766117553240455,1
-0.10578203781447515,8.956667331164736,0
-6.149854254117074,-7.811111304908388,2
5.318825823990334,1.160767335003312,1
4.240413345755249,2.1023571572724427,1
3.3515712187645637,2.2658851660825854,1
-2.604493155439702,9.293307653968661,0
-6.595716132414889,-6.887172497826777,2
4.461960960423704,1.060358764644219,1
-7.274674043320838,-6.571062758251911,2
4.68544271737,2.596576822220648,1
5.5982646560701435,2.0248306607918116,1
5.074648900784992,2.4486003664673555,1
-6.735317171716191,-8.71381536090538,2
4.043249777616371,4.071109023073163,1
-3.203910754141808,8.605003690085217,0
-6.950532553678639,-7.2152765665023315,2
-7.915231247196664,-5.999050701218513,2
-6.943017043186081,-6.3973194692156286,2
4.756709010400285,0.6875786831847044,1
-1.8705374544096478,10.072404453285472,0
-2.9922586747361897,9.16107914018387,0
5.504127220926738,-0.7343741714404453,1
5.3114100079571545,3.5012010433285647,1
-7.426818980033761,-8.131465775515233,2
-1.9185427923604408,10.12298970878123,0
-8.321537547263079,-5.934180008005568,2
4.652707479771786,2.4529967193075652,1
-2.640670218724418,9.840333299639827,0
5.132762808079971,2.8067728887780805,1
5.107829258359953,0.8028889775439572,1
-6.569154436970519,-8.007373385830094,2
-4.287785207059267,9.3339379541173,0
-2.281737688448621,10.321428882480749,0
4.8924476822247245,3.3577017315346382,1
6.804934904034704,3.1637182782843283,1
6.318553509600667,0.06152913328897491,1
-3.2401538987682237,9.77220797812194,0
-2.028188391316037,9.238170152477453,0
-7.808553673612001,-7.3842382669276105,2
-2.4606759951079233,8.183336011787283,0
-7.061787775009194,-6.598897910691881,2
3.4528854479223567,3.030983864761528,1
-1.9117975532028921,9.71545887050922,0
-6.798350023560201,-5.701266149250303,2
-2.9253920279380043,7.884216789157964,0
-3.040411917660349,9.49816277938636,0
-6.908978893266965,-6.484802340626616,2
-9.222666292803112,-7.494147754825358,2
3.8347836551975925,2.1616454449588347,1
-7.197785692769199,-6.279376578130355,2
4.2468260791667,2.974801509149292,1
4.724383981920964,2.7711642335529683,1
-7.2233837106613805,-6.7586485290764005,2
-6.709652651402001,-6.178286552732603,2
-7.155522912591444,-8.104511800323218,2
-3.0628469283999324,7.816408235609473,0
4.046067428159397,1.8075382736230998,1
5.64935062482407,1.1282282453472356,1
-8.000761203909192,-5.499970654407432,2
-1.0057993212855996,9.891648418773993,0
-6.703143007488317,-6.428883577139848,2
-1.3510867495526824,9.805948822161257,0
-2.34934123105535,7.986610987272363,0
-6.097684655699352,-6.94551982687134,2
-2.5752774217000667,7.803269928435865,0
-1.6223102329554497,8.593524334517268,0
-5.504030226847061,-7.284204905108346,2
-2.840506006236073,8.402049393690572,0
-4.6615811676619305,9.890741773701258,0
-0.7048495132660071,8.823382336471022,0
-4.222332152143627,10.368158502363734,0
-0.8392931187013439,9.408957658021302,0
-7.867630009154211,-7.027302344043958,2
-1.8687178278519263,8.82378302220051,0
4.053951162910346,2.3022764626508616,1
-2.5623182760702954,10.237855010616949,0
3.4073385250078214,1.288677953327935,1
-3.053580347577933,9.125208717908187,0
-4.895923055672519,-6.122932772173924,2
-2.643214789725668,9.02897432292752,0
-2.4073413277907636,10.563306279693508,0
3.0970773210184555,1.340414654055693,1
5.6187683947848805,0.6014265546772264,1
-3.746624261275323,9.12369460003129,0
-3.0268089220889216,9.23807407983722,0
4.573429860918646,1.6150902377614131,1
-2.6944852819304583,8.884465428464896,0
5.142623643718916,-0.5201011363893455,1
-7.996954200082505,-6.921600697853326,2
-2.217004894726377,8.826957109791946,0
7.738178270299359,1.7149945459092977,1
-2.863238333993774,8.440684355301421,0
-3.67931064911211,7.212305690618302,0
-5.579639818889136,-5.9198044251892785,2
-3.650886737186255,8.820626668918603,0
4.242199142613497,0.7891391257181726,1
-5.739376638480065,-8.060341327476317,2
-2.8308326742701326,11.091034111759162,0
-6.756198009447622,-8.338322707094697,2
4.004468955999364,1.931876996933449,1
-6.519401154073841,-6.3387882992676685,2
4.779766069067229,2.969287898851861,1
-5.903195813953202,-8.012258733991953,2
-3.554006817073784,7.04792953882232,0
-2.449567253132576,8.367349350492749,0
-1.7409904064210129,9.22968263365461,0
-7.279397702594328,-6.722963809573412,2
4.462282841469363,2.629061821728315,1
-8.911980955449655,-8.201665379786998,2
-2.4111300835138056,10.310157910061335,0
-7.513216706645083,-8.786346213365327,2
5.496581316470657,3.650546771746221,1
-7.040186800653068,-7.4353956958769825,2
-7.195710152274243,-6.565770910144516,2
4.128889666032374,-0.5803799121151663,1
5.284397327873393,2.9014153752850564,1
-7.457740649866913,-7.138118129473556,2
-7.789951533079554,-6.184944344945806,2
-6.836596217829989,-6.193251682263691,2
-2.3869001200204663,9.557584157234709,0
3.8237238472000574,0.51811507885018,1
5.519295877365504,0.8957936069559738,1
-9.09721827051004,-8.048287421126147,2
5.756712611758056,2.1595858536847783,1
-2.300334028047995,7.054616004318546,0
-8.635132779855898,-6.426204363834599,2
4.251531897926943,1.6675505728724191,1
-3.7028344548092305,9.933440301808323,0
4.560811494363545,1.3940455743049855,1
4.069564768441635,0.7940614695778838,1
-1.3197271341281096,7.786678313061329,0
5.43772953761024,0.09972837998611528,1
-7.019902776701699,-7.215625425309013,2
4.369926939402937,0.42971874075498495,1
-2.9685585225929945,8.16444175873353,0
3.3886796995944235,0.4406514071110683,1
-8.544752487455314,-8.881849760752209,2
-6.660908925009783,-7.0469243339743395,2
-2.524507472225746,9.59357762779941,0
-7.612553229259805,-7.620341845824655,2
-5.126432389085685,-7.24526220647416,2
4.959403507011057,3.626786952433017,1
5.611935801967824,1.9598650485620968,1
3.8664229921946713,3.871904665295971,1
-2.338332184924808,8.830302791845643,0
-2.006413196157556,10.810646951125285,0
-2.75043368090908,9.366341524712618,0
-3.039455241425191,8.221413295935978,0
-1.9872560574358524,9.311270801431508,0
-1.9621002418827123,8.812093475764428,0
-2.027331561334259,9.561550925576288,0
-2.0095125127498163,9.486288399117596,0
-6.099425469965195,-8.054311888996093,2
-2.5419508932687487,8.470861357064557,0
4.2947141307783046,2.4624242190170595,1
-3.092796949398755,10.052664979217639,0
4.893616133002935,0.1800932860283424,1
-2.1320972291505638,8.985023314513343,0
-5.134765784527777,-4.475272051021974,2
-3.5258807516292476,8.770205654524121,0
-6.000663218080619,-6.399500999928599,2
5.497893031530246,1.1449734109754974,1
-3.158570661374176,10.335590160471334,0
3.7640364297329914,1.1673700290565274,1
-2.532749773926988,8.839931870295485,0
-7.807000196847204,-5.591675970772558,2
4.863159749483472,0.7747775589886867,1
5.972430303893229,2.902101697472947,1
-3.110904235282147,10.86656431270726,0
3.9008501782048683,2.6255000221174116,1
-6.45719221824983,-7.34629820522217,2
-2.734053604860829,8.364283547374862,0
3.9056455142570634,1.8316400466028846,1
5.955387127168205,2.1836659828622356,1
3.8288779725992566,0.8591232337787387,1
-7.531069741014951,-8.746810180079889,2
5.538238404575087,3.0979464039265445,1
-6.2540425974762694,-7.103381181709256,2
-8.34460193725616,-7.548564504129124,2
-6.164881541262325,-7.113833651127672,2
4.458429766980585,1.866832681409417,1
3.371742031252789,1.8049105494531905,1
3.2998067651041665,2.4053863746999857,1
6.532070597061169,1.089450543249669,1
4.569658474710485,-0.5491082335472184,1
-0.7437433827716533,9.419267839159277,0
-3.0614206673337216,9.647217945953832,0
4.623310426405581,2.656494195456824,1
3.6462893206340654,2.10909425115908,1
-1.3257039561628223,7.836245260821941,0
-4.744040461073904,-6.598075374066604,2
-1.0450203843003127,10.01114490166413,0
0.1351457239642846,7.511315799803168,0
-5.772916766863952,-9.154730624482147,2
-2.2642310519440274,8.50734295282719,0
-5.831227303337729,-6.9611766987113635,2
-3.480854357594036,7.634667963409391,0
-5.659076587220038,-4.866555298627247,2
-5.527264645225119,-9.244964966067458,2
4.74945041630596,1.5567312506927065,1
3.4401535711378877,2.6720893690215206,1
4.718455865947251,-0.1555644104740801,1
-7.338504036176267,-7.897694370489322,2
-3.888516851067277,8.283356088256403,0
-5.649167143391295,-6.3526287602482165,2
4.615646002358409,3.1756209319238042,1
-6.8255755283052695,-6.754561006624798,2
3.5847894680514063,2.0994374201748003,1
-9.125213088716432,-6.684706371992626,2
4.229360353498372,3.7920682161410566,1
-6.2192841365885885,-6.132563467489487,2
-6.292569656556735,-6.873560935471407,2
-4.926567495611374,-7.8749659457434875,2
-5.253196456542411,-6.644066529451576,2
-1.734042129017967,9.56732621405068,0
-3.5084998553476607,8.509511206970105,0
4.617578552510048,1.2842841413653265,1
-6.699322139813767,-7.836245296234486,2
-2.938442043351412,9.602839397969042,0
-4.095180935290708,7.1343617430592765,0
3.6342774605386357,2.3333338678864988,1
4.516742400875834,2.575749951919073,1
-2.8517468239105153,9.184749899194893,0
6.170074035091453,2.638096846242473,1
-7.7592708667025105,-7.700438054408414,2
4.25217891981954,1.5595540183110892,1
5.647036036824771,2.491164460332184,1
-7.136679599964335,-6.6025570797824145,2
-2.623737468305368,10.252102440171782,0
-6.498382535989172,-6.920715824954477,2
-9.0771281964133,-5.6113956986993765,2
-3.4615140037915473,8.33729098973979,0
-6.31485092683712,-6.195623459722951,2
-6.586798347564587,-8.760545137339028,2
-1.8103692028502154,9.435259072587712,0
6.248659691962475,2.8013993741253547,1
-6.996198537604599,-6.665940652144196,2
-1.3032031065059342,9.791693480962833,0
-3.197347968230474,11.26672193354263,0
4.669069340163669,2.6711437140708294,1
-6.9425210580511285,-7.327987238207905,2
6.2695209673409,1.6004940999887574,1
4.544767188527335,1.6401320648869704,1
-2.3486236420028854,9.017332148351736,0
-8.375168727649474,-6.892408042584004,2
-8.031624738730413,-6.771026622926115,2
5.512075836301079,1.6580829527466234,1
-7.490628315240899,-6.083769573527114,2
-2.2560323850147688,9.834630140810777,0
-2.4489674131117236,11.477528240683608,0
-6.891142279227915,-5.849449785034388,2
5.453859696425843,2.1017871343456984,1
-7.199534469154184,-5.489276045099303,2
-7.21541313013102,-8.03474393200479,2
3.3325090539971374,0.37529754944589433,1
4.515593059065665,1.761785454122763,1
5.877532593740099,2.352937319981628,1
3.448962330254375,2.651897753220151,1
-6.810721058030298,-7.012713671516443,2
-7.942981690981589,-5.858484828875999,2
5.48568170879103,2.4872322363655077,1
-1.9863621350172505,8.440586124259742,0
-6.566761539660359,-6.814371933228659,2
4.800468269399861,3.335302087625811,1
-2.778604457497308,9.731828383994284,0
-2.3889019913408513,9.52872496225707,0
-4.168832892110737,-6.943854878779913,2
-7.0803124095265995,-7.284805450139273,2
4.01784403067372,2.5559072671145966,1
5.191764808050255,2.6533998923583613,1
-2.68182492299357,9.897946065684994,0
-2.7525816024277683,8.714447931923441,0
-6.765151132332491,-6.988637435840794,2
-7.892312754519763,-8.640068475425197,2
-3.5464437773792064,8.823947450114714,0
-8.151175712043553,-8.033193925015729,2
-1.6346805489202276,8.364520901350055,0
-2.026948670372093,7.776623705871024,0
-0.35601516554119383,8.246938565310272,0
-8.251706378420884,-5.700167463237483,2
-1.4507731362031624,7.255546641775207,0
-2.548504910680381,8.879789343796588,0
-2.2870638514190373,8.535537506534844,0
-0.6271731265777165,10.359706174353299,0
-1.8754207421206517,9.42808522564982,0
3.1558221713037664,1.7647014734003241,1
-3.639401347726674,11.425962803776743,0
5.372707918049846,0.6989375648639369,1
-3.0579225307937117,9.107131029339437,0
5.677060241877152,1.0626829804092108,1
-2.4636257831489363,8.362685780592505,0
-2.311112862284895,8.869925716274379,0
-5.841614663835308,-6.115896389937092,2
-6.252750127622249,-6.928875245119062,2
-7.99755479918801,-5.340912393101039,2
-1.9463167628783955,8.134471774696268,0
-2.2531678887388744,9.996977112143835,0
5.603785770303964,1.9530709321710804,1
5.6336610507585405,3.3470840691521815,1
4.508953031101975,3.1014094672095696,1
-7.10497867619547,-5.213446334048424,2
3.858722458096987,1.7133695431732194,1
4.101117998882006,1.7182227135371426,1
-7.44283692519389,-7.582066891571069,2
-0.09658220143983431,9.798890416096345,0
-1.5587737848667,8.43738247253592,0
-3.3314180186191815,9.257973339690233,0
-3.498802443311331,8.888499208098674,0
-5.0085527088431565,-7.730993682314845,2
-0.9299848075453587,9.78172085735123,0
-6.487745928905685,-7.914707552882602,2
-6.059887473893175,-7.07558223686192,2
4.775442252642811,2.701688327455268,1
4.707717350145039,-0.0467576482154044,1
-1.192082555712885,8.896217601207242,0
-5.804405649969354,-5.832833184716484,2
-7.666663470084569,-7.858375242542187,2
4.300756556958063,2.3432307992096875,1
-6.607943606651239,-5.289313851104694,2
3.75254937737233,2.744965861176393,1
-2.8716385644558824,7.894616233572178,0
